ad_ref,assembly,body,ad_city,color,engine_cc,fuel_type,make,mileage,model,registered,transmission,year,price,make_reduced,model_reduced,log_price
7833984,Unknown,SUV,Lahore,Attitude Black,2700.0,Petrol,Toyota,32000,Fortuner,Lahore,Automatic,1905.0,13800000.0,Toyota,Fortuner,16.440179222591198
7804449,Imported,Crossover,Multan,Black,1500.0,Hybrid,Toyota,12500,Yaris,Islamabad,Automatic,1905.0,9850000.0,Toyota,Yaris,16.10298211467111
7917260,Imported,Sedan,Karachi,Grey,2400.0,Petrol,Honda,150000,Accord,Karachi,Automatic,1905.0,1950000.0,Honda,Other,14.48334044336031
7917257,Unknown,Hatchback,Rawalpindi,White,800.0,Petrol,Suzuki,100000,Mehran,Islamabad,Manual,1905.0,960000.0,Suzuki,Mehran,13.774689605110144
7917261,Unknown,Sedan,Swabi,white,2000.0,Diesel,Toyota,245000,Corolla,Peshawar,Manual,1905.0,1550000.0,Toyota,Corolla,14.253766134056512
7828847,Imported,Sedan,Mirpur,White,1800.0,Petrol,Mercedes,120000,Benz,Punjab,Automatic,1905.0,11000000.0,Mercedes,Benz,16.213405921671733
7474852,Imported,Sedan,Karachi,White,1500.0,Petrol,Toyota,145000,Corolla,Karachi,Automatic,1905.0,5050000.0,Toyota,Corolla,15.434898999271326
7917265,Unknown,Sedan,Akora,White,2000.0,Diesel,Toyota,275325,Corolla,Faisalabad,Manual,1905.0,950000.0,Toyota,Corolla,13.76421831620775
7917267,Unknown,Van,Karachi,Solid White,800.0,Petrol,Suzuki,33521,Bolan,Sindh,Manual,1905.0,835000.0,Suzuki,Bolan,13.635188201437066
7917273,Imported,Hatchback,Lahore,Silver,1000.0,Petrol,Hyundai,150000,Santro,Lahore,Manual,1905.0,840000.0,Hyundai,Other,13.641158361294979
7718008,Unknown,Sedan,Islamabad,White,1500.0,Petrol,Honda,25000,City,Islamabad,Automatic,1905.0,4534000.0,Honda,City,15.327115330605388
7917268,Imported,Sedan,Multan,Silver,1500.0,Petrol,Honda,100000,Civic,Sindh,Manual,1905.0,870000.0,Honda,Civic,13.676249640055394
7917278,Unknown,Sedan,Narowal,White,1300.0,Petrol,Toyota,487321,Corolla,Punjab,Automatic,1905.0,4800000.0,Toyota,Corolla,15.38412668421143
7804133,Imported,Hatchback,Karachi,Black,660.0,Petrol,Daihatsu,29751,Mira,Un-Registered,Automatic,1905.0,3800000.0,Daihatsu,Mira,15.150511887854474
7917275,Unknown,Unknown,Lahore,White,1500.0,Petrol,Toyota,100000,Corolla,Lahore,Automatic,1905.0,2100000.0,Toyota,Corolla,14.557448378884015
7917277,Unknown,Sedan,Sargodha,White,1800.0,Petrol,Honda,107000,Civic,Lahore,Automatic,1905.0,3850000.0,Honda,Civic,15.163583966004193
7917279,Unknown,Sedan,Lahore,Modern Steel Metallic,1800.0,Petrol,Honda,164000,Civic,Lahore,Manual,1905.0,2300000.0,Honda,Civic,14.648420115681892
7917286,Unknown,Hatchback,Lahore,Silver,800.0,Petrol,Suzuki,120000,Mehran,Lahore,Manual,1905.0,645000.0,Suzuki,Mehran,13.377007146164305
7917287,Imported,Sedan,Lahore,Silver,1500.0,Petrol,Toyota,130000,Prius,Lahore,Automatic,1905.0,2790000.0,Toyota,Prius,14.841552512220423
7912555,Unknown,Hatchback,Lahore,White,1000.0,Petrol,Suzuki,69000,Cultus,Lahore,Manual,1905.0,1050000.0,Suzuki,Cultus,13.864301674514206
7872422,Unknown,Hatchback,Karachi,White,1000.0,Petrol,Suzuki,123000,Cultus,Karachi,Manual,1905.0,820000.0,Suzuki,Cultus,13.617060838751888
7816789,Unknown,Sedan,Karachi,Nighthawk Black,2000.0,Petrol,Honda,145000,Accord,Karachi,Automatic,1905.0,1900000.0,Honda,Other,14.45736497045232
7917292,Unknown,Sedan,Bahawalpur,White,1300.0,Petrol,Toyota,252420,Corolla,Sindh,Manual,1905.0,1925000.0,Toyota,Corolla,14.470437045184406
7917291,Unknown,Hatchback,Lahore,Unlisted,660.0,Petrol,Suzuki,42000,Alto,Lahore,Manual,1905.0,2250000.0,Suzuki,Alto,14.626441218624949
7665098,Imported,Sedan,Lahore,White,1800.0,Petrol,Audi,40700,A6,Punjab,Automatic,1905.0,14000000.0,Audi,Other,16.454567959008102
7906105,Unknown,Hatchback,Lahore,White,800.0,Petrol,Suzuki,18535,Mehran,Lahore,Manual,1905.0,1020000.0,Suzuki,Mehran,13.83531416565213
7835151,Unknown,SUV,Karachi,Attitude Black,2700.0,Petrol,Toyota,48000,Fortuner,Karachi,Automatic,1905.0,11400000.0,Toyota,Fortuner,16.249124001084017
7917219,Imported,Sedan,Muzaffar,Super White,1300.0,Petrol,Toyota,139500,Belta,Sindh,Automatic,1905.0,2150000.0,Toyota,Other,14.580978865220017
7917218,Unknown,Sedan,Rawalpindi,Unknown,1600.0,Petrol,Toyota,230000,Corolla,Punjab,Manual,1905.0,1550000.0,Toyota,Corolla,14.253766134056512
7872854,Unknown,Sedan,Lahore,Burgundy,1800.0,Petrol,Honda,15000,Civic,Lahore,Automatic,1905.0,6450000.0,Honda,Civic,15.679590843810702
7917228,Unknown,Hatchback,Mandi,White,800.0,Petrol,Suzuki,50000,Mehran,Punjab,Manual,1905.0,1350000.0,Suzuki,Mehran,14.115615891155079
7917222,Unknown,Hatchback,Gujranwala,Solid White,660.0,Petrol,Suzuki,46000,Alto,Punjab,Automatic,1905.0,2675000.0,Suzuki,Alto,14.79946031214395
7917227,Unknown,Sedan,Hyderabad,Super White,1799.0,Petrol,Toyota,16000,Corolla,Sindh,Automatic,1905.0,6500000.0,Toyota,Corolla,15.687312888712007
7917225,Imported,Sedan,Peshawar,White,1800.0,Petrol,Toyota,211150,Premio,Islamabad,Automatic,1905.0,4200000.0,Toyota,Other,15.250595321348806
7917233,Unknown,Sedan,Lahore,Gold,1300.0,Petrol,Suzuki,150000,Baleno,Lahore,Manual,1905.0,925000.0,Suzuki,Other,13.73755009757506
7917231,Unknown,Sedan,Karachi,Blue,1300.0,Petrol,Honda,300000,City,Karachi,Manual,1905.0,750000.0,Honda,City,13.527829818844937
7917232,Imported,Crossover,Karachi,White,1500.0,Hybrid,Honda,64000,Vezel,Karachi,Automatic,1905.0,5760000.0,Honda,Vezel,15.56644820628317
7917235,Unknown,Hatchback,Lahore,Silky Silver,1000.0,Petrol,Suzuki,78500,Cultus,Lahore,Manual,1905.0,1480000.0,Suzuki,Cultus,14.207553321415745
7917237,Unknown,Van,Rawalpindi,Green,800.0,Petrol,Suzuki,70000,Bolan,Gujranwala,Manual,1905.0,850000.0,Suzuki,Bolan,13.652992804936396
7861604,Unknown,Compact sedan,Lahore,Grey,1200.0,Petrol,Honda,10,City,Un-Registered,Automatic,1905.0,5225000.0,Honda,City,15.468965547202691
7917236,Unknown,Sedan,Lahore,Silver,1300.0,Petrol,Suzuki,120000,Liana,Lahore,Manual,1905.0,945000.0,Suzuki,Other,13.758941264676379
7914497,Unknown,Pick Up,Islamabad,White,1000.0,Petrol,Changan,45000,M9,Punjab,Manual,1905.0,2000000.0,Changan,Other,14.508658238524095
7917238,Imported,Hatchback,Karachi,Silver,1000.0,Petrol,Toyota,82000,Vitz,Karachi,Automatic,1905.0,1795000.0,Toyota,Vitz,14.400516137007425
7917242,Imported,Hatchback,Islamabad,Bright Silver Metallic,1000.0,Petrol,Toyota,15000,Passo,Un-Registered,Automatic,1905.0,3900000.0,Toyota,Passo,15.176487367510099
7917246,Unknown,Sedan,Karachi,Silver Metallic,1300.0,Petrol,Toyota,1300,Yaris,Sindh,Automatic,1905.0,4930000.0,Toyota,Yaris,15.41084974885861
7917253,Imported,Sedan,Islamabad,Green,1600.0,Petrol,KIA,170000,Spectra,Peshawar,Manual,1905.0,800000.0,KIA,Other,13.592368256649284
7917251,Imported,Micro Van,Multan,White,660.0,Petrol,Nissan,110000,Clipper,Lahore,Automatic,1905.0,1350000.0,Nissan,Other,14.115615891155079
7835203,Imported,Hatchback,Lahore,Black,1000.0,Petrol,Toyota,104000,Vitz,Lahore,Automatic,1905.0,2250000.0,Toyota,Vitz,14.626441218624949
7753772,Imported,Sedan,Lahore,Black,1400.0,Petrol,Audi,83000,A4,Lahore,Automatic,1905.0,11100000.0,Audi,Other,16.22245575637265
7917255,Unknown,Mini Van,Kahuta,Grey,1000.0,Petrol,FAW,100000,X-PV,Islamabad,Manual,1905.0,1050000.0,FAW,Other,13.864301674514206
7813431,Imported,Unknown,Islamabad,Black,2500.0,Petrol,Mazda,12,RX8,Lahore,Manual,1905.0,3350000.0,Other,Other,15.024471202308668
7799310,Unknown,Compact SUV,Islamabad,Clear White,3479.0,Petrol,KIA,80000,Sorento,Islamabad,Automatic,1905.0,10200000.0,KIA,Other,16.13789837629371
7329248,Unknown,Hatchback,Gujrat,White,1000.0,Petrol,Suzuki,99000,Cultus,Islamabad,Manual,1905.0,3175000.0,Suzuki,Cultus,14.97081850526951
7917188,Unknown,Hatchback,Karachi,Blue,1000.0,Petrol,Suzuki,90000,Cultus,Karachi,Manual,1905.0,1145000.0,Suzuki,Cultus,13.95091606833254
7917189,Unknown,Hatchback,Islamabad,Graphite Grey,1000.0,Petrol,Suzuki,90000,Cultus,Islamabad,Manual,1905.0,1295000.0,Suzuki,Cultus,14.07402202531625
7917191,Unknown,Sedan,Faisalabad,Taffeta White,1500.0,Petrol,Honda,206000,Civic,Faisalabad,Manual,1905.0,1360000.0,Honda,Civic,14.122995993006082
7917190,Unknown,Hatchback,Farooqabad,Snow White Pearl,800.0,Petrol,Suzuki,85000,Mehran,Lahore,Manual,1905.0,650000.0,Suzuki,Mehran,13.384729180332174
7917192,Imported,Sedan,Islamabad,Silver,1800.0,Petrol,Toyota,260000,Corolla,Islamabad,Automatic,1905.0,3400000.0,Toyota,Corolla,15.039286283703994
7917193,Unknown,Hatchback,Chichawatni,White,800.0,Petrol,Daihatsu,200000,Cuore,Lahore,Manual,1905.0,800000.0,Daihatsu,Cuore,13.592368256649284
7585309,Unknown,Hatchback,Lahore,Solid White,1242.0,Petrol,Suzuki,1,Swift,Un-Registered,Manual,1905.0,4175000.0,Suzuki,Swift,15.244625155788022
7909831,Unknown,Hatchback,Faisalabad,White,1300.0,Petrol,Suzuki,150000,Swift,Lahore,Manual,1905.0,1890000.0,Suzuki,Swift,14.452087916136215
7917201,Unknown,Hatchback,Liaqat,White,800.0,Petrol,Suzuki,54000,Mehran,Lahore,Manual,1905.0,1250000.0,Suzuki,Mehran,14.038654909278163
7917199,Unknown,Sedan,Sargodha,White,1300.0,Petrol,Toyota,118000,Corolla,Lahore,Manual,1905.0,2895000.0,Toyota,Corolla,14.878496014412317
7917203,Unknown,Sedan,Lahore,Silver,1300.0,Petrol,Honda,105000,City,Punjab,Manual,1905.0,3260000.0,Honda,City,14.997238060091309
7917204,Unknown,Sedan,Rawalpindi,White,1300.0,Petrol,Toyota,61000,Yaris,Punjab,Manual,1905.0,3850000.0,Toyota,Yaris,15.163583966004193
7917207,Unknown,Hatchback,Lahore,Sandy Beige,1000.0,Petrol,Suzuki,85000,Wagon,Islamabad,Manual,1905.0,1900000.0,Suzuki,Wagon,14.45736497045232
7917208,Imported,SUV,Peshawar,Unknown,2700.0,Petrol,Toyota,152000,Prado,Lahore,Automatic,1905.0,7500000.0,Toyota,Prado,15.830413711839864
7917212,Unknown,Hatchback,Sahiwal,White,1000.0,Petrol,Suzuki,75000,Cultus,Multan,Manual,1905.0,3000000.0,Suzuki,Cultus,14.914123179965662
7917217,Unknown,Hatchback,Faisalabad,Blue,796.0,Petrol,Suzuki,110000,Mehran,Lahore,Manual,1905.0,1050000.0,Suzuki,Mehran,13.864301674514206
7917154,Unknown,Sedan,Lahore,Teffeta White,1498.0,Petrol,Honda,16000,Civic,Punjab,Automatic,1905.0,8250000.0,Honda,Civic,15.925723879522977
7917243,Unknown,Hatchback,Karachi,White,1000.0,Petrol,Suzuki,125120,Cultus,Karachi,Manual,1905.0,620000.0,Suzuki,Cultus,13.3374763699232
7292900,Unknown,Sedan,Sheikhupura,Black,1800.0,Petrol,Honda,150000,Civic,Sindh,Automatic,1905.0,2000000.0,Honda,Civic,14.508658238524095
7917209,Unknown,Hatchback,Rawalpindi,Solid White,796.0,Petrol,Suzuki,44000,Mehran,Rawalpindi,Manual,1905.0,1135000.0,Suzuki,Mehran,13.942144089954521
7781002,Unknown,Sedan,Lahore,White,1800.0,Petrol,Toyota,58000,Corolla,Islamabad,Automatic,1905.0,5750000.0,Toyota,Corolla,15.564710586686562
7917141,Unknown,Hatchback,Chakwal,White,660.0,Petrol,Suzuki,36000,Alto,Islamabad,Manual,1905.0,2350000.0,Suzuki,Alto,14.669926311652166
7917142,Unknown,Hatchback,Faisalabad,Graphite Grey,1000.0,Petrol,Suzuki,60000,Cultus,Faisalabad,Manual,1905.0,2600000.0,Suzuki,Cultus,14.77102238760702
7493754,Imported,Sedan,Islamabad,White,1600.0,Petrol,Nissan,180000,Sunny,Islamabad,Automatic,1905.0,1450000.0,Nissan,Other,14.187074804051692
7917147,Imported,Crossover,Faisalabad,White,1800.0,Hybrid,Toyota,20000,C-HR,Islamabad,Automatic,1905.0,10500000.0,Toyota,Other,16.166885910365842
7917146,Unknown,Hatchback,Pattoki,Grey,800.0,Petrol,Suzuki,128000,Mehran,Bahawalnagar,Manual,1905.0,800000.0,Suzuki,Mehran,13.592368256649284
7917153,Unknown,Hatchback,Multan,Solid White,1000.0,Petrol,Suzuki,16000,Wagon,Punjab,Manual,1905.0,2590000.0,Suzuki,Wagon,14.767168819776032
7917195,Imported,Hatchback,Karachi,Grey,1000.0,Petrol,Toyota,99000,Vitz,Karachi,Automatic,1905.0,1799000.0,Toyota,Vitz,14.402742068796885
7744060,Imported,Crossover,Rawalpindi,Silver,1500.0,Petrol,MG,6500,HS,Islamabad,Automatic,1905.0,8050000.0,MG,Other,15.901182773618341
7642693,Imported,Unknown,Karachi,Beige,1200.0,Petrol,Volkswagen,1,Beetle,Multan,Manual,1905.0,1000000.0,Other,Other,13.815511557963774
7917157,Unknown,Hatchback,Pano,White,1000.0,Petrol,Suzuki,650000,Cultus,Sindh,Manual,1905.0,680000.0,Suzuki,Cultus,13.429849547739444
7917159,Imported,Unknown,Faisalabad,Silver,2500.0,Petrol,Mitsubishi,278600,Galant,Punjab,Automatic,1905.0,3200000.0,Mitsubishi,Other,14.978661680269907
7917160,Imported,Unknown,Haripur,White,1300.0,Petrol,Suzuki,136000,Liana,Islamabad,Manual,1905.0,1220000.0,Suzuki,Other,14.014362236381235
7917164,Imported,Unknown,Vehari,Black,660.0,Petrol,Mazda,100000,Scrum,Punjab,Automatic,1905.0,1700000.0,Other,Other,14.346139397261565
7915718,Unknown,Hatchback,Karachi,White,800.0,Petrol,Suzuki,46818,Mehran,Karachi,Manual,1905.0,1500000.0,Suzuki,Mehran,14.220976332738882
7917145,Unknown,Sedan,Peshawar,Taffeta White,1800.0,Petrol,Honda,19000,Civic,Islamabad,Automatic,1905.0,6850000.0,Honda,Civic,15.739759356223798
7917170,Unknown,Hatchback,Hyderabad,Silky Silver,1242.0,Petrol,Suzuki,24000,Swift,Karachi,Manual,1905.0,3900000.0,Suzuki,Swift,15.176487367510099
7916986,Unknown,Sedan,Islamabad,White,1300.0,Petrol,Toyota,75000,Corolla,Islamabad,Manual,1905.0,4500000.0,Toyota,Corolla,15.319588176962746
7917174,Unknown,Hatchback,Pano,Snow White Pearl,800.0,Petrol,Suzuki,80000,Mehran,Sindh,Manual,1905.0,490000.0,Suzuki,Mehran,13.102162710901053
7917172,Unknown,Sedan,Faisalabad,Crystal Black,1800.0,Petrol,Honda,108000,Civic,Punjab,Automatic,1905.0,2350000.0,Honda,Civic,14.669926311652166
7917175,Unknown,Sedan,Charsadda,Unknown,1300.0,Petrol,Toyota,160000,Corolla,Islamabad,Manual,1905.0,2100000.0,Toyota,Corolla,14.557448378884015
7743171,Imported,Hatchback,Karachi,Grey,1000.0,Petrol,Toyota,88000,Vitz,Karachi,Automatic,1905.0,2685000.0,Toyota,Vitz,14.803191658364511
7917176,Imported,Sedan,Karachi,Silver,1500.0,Petrol,Toyota,72000,Prius,Karachi,Automatic,1905.0,2800000.0,Toyota,Prius,14.845130332288226
7917097,Unknown,Sedan,Sargodha,graphite grey,1300.0,Petrol,Toyota,142000,Corolla,Lahore,Manual,1905.0,1950000.0,Toyota,Corolla,14.48334044336031
7917096,Unknown,Sedan,Karachi,Attitude Black,1300.0,Petrol,Toyota,66000,Corolla,Karachi,Automatic,1905.0,3395000.0,Toyota,Corolla,15.0378146135257
7917098,Unknown,Sedan,Jhelum,White,1300.0,Petrol,Toyota,143000,Corolla,Islamabad,Manual,1905.0,3495000.0,Toyota,Corolla,15.06684421977304
7779194,Unknown,SUV,Lahore,Black,2000.0,Petrol,Hyundai,2010,Tucson,Punjab,Automatic,1905.0,8670000.0,Hyundai,Other,15.97537946409697
7917102,Imported,Sedan,Peshawar,White,1000.0,Petrol,Toyota,120000,Platz,Lahore,Automatic,1905.0,1850000.0,Toyota,Other,14.430696737594902
7917179,Unknown,Hatchback,Lahore,White,1000.0,Petrol,Suzuki,2800,Cultus,Islamabad,Manual,1905.0,3550000.0,Suzuki,Cultus,15.0824584431417
7917107,Unknown,Sedan,Abbottabad,Indigo,1300.0,Petrol,Toyota,140000,Corolla,Lahore,Manual,1905.0,2600000.0,Toyota,Corolla,14.77102238760702
7917104,Imported,Hatchback,Lahore,Orange,660.0,Petrol,Suzuki,95000,Hustler,Sindh,Automatic,1905.0,1950000.0,Suzuki,Other,14.48334044336031
7917110,Unknown,Hatchback,Karachi,Mercury Blue,998.0,Petrol,KIA,32000,Picanto,Sindh,Manual,1905.0,2418000.0,KIA,Other,14.69845172372172
7917103,Unknown,Hatchback,Karachi,Grey,1000.0,Petrol,Suzuki,123,Khyber,Karachi,Manual,1905.0,320000.0,Suzuki,Khyber,12.676079399771027
7697838,Unknown,Sedan,Lahore,Grey,1800.0,Petrol,Toyota,120000,Corolla,Lahore,Automatic,1905.0,5050000.0,Toyota,Corolla,15.434898999271326
7746217,Unknown,Sedan,Bhakkar,White,2000.0,Diesel,Toyota,293576,Corolla,Lahore,Manual,1905.0,1500000.0,Toyota,Corolla,14.220976332738882
7917122,Imported,Crossover,Islamabad,Hamilton White,1497.0,Petrol,Haval,38000,Jolion,Islamabad,Automatic,1905.0,8500000.0,Other,Other,15.955576839107596
7706332,Unknown,Sedan,Jhelum,Black,1300.0,Petrol,Toyota,189365,Corolla,Islamabad,Manual,1905.0,2050000.0,Toyota,Corolla,14.53335083891935
7917115,Unknown,Sedan,Islamabad,Black,1800.0,Petrol,Honda,147000,Civic,Islamabad,Automatic,1905.0,2385000.0,Honda,Civic,14.684710101591703
7917123,Unknown,Hatchback,Peshawar,Solid White,1000.0,Petrol,Suzuki,18000,Alto,Lahore,Manual,1905.0,600000.0,Suzuki,Alto,13.304686600863562
7917132,Unknown,Sedan,Jalalpur,Super White,1300.0,Petrol,Toyota,160000,Corolla,Lahore,Manual,1905.0,2160000.0,Toyota,Corolla,14.585619242623203
7917128,Unknown,Sedan,Taunsa,White,1300.0,Petrol,Toyota,143000,Corolla,Sindh,Manual,1905.0,2475000.0,Toyota,Corolla,14.72175135802525
7917114,Unknown,Sedan,Islamabad,Attitude Black,1300.0,Petrol,Toyota,80000,Corolla,Islamabad,Manual,1905.0,2850000.0,Toyota,Corolla,14.862829903121964
7917111,Unknown,Hatchback,Rahim,Gold,796.0,Petrol,Suzuki,68000,Mehran,Punjab,Manual,1905.0,1350000.0,Suzuki,Mehran,14.115615891155079
7917134,Unknown,Hatchback,Karachi,White,1000.0,Petrol,Hyundai,100000,Santro,Karachi,Automatic,1905.0,820000.0,Hyundai,Other,13.617060838751888
7917094,Unknown,Hatchback,Gujranwala,Blue,800.0,Petrol,Daihatsu,126000,Cuore,Lahore,Manual,1905.0,970000.0,Daihatsu,Cuore,13.785052381406869
7917059,Unknown,Hatchback,Islamabad,Solid White,1300.0,Petrol,Suzuki,60000,Swift,Islamabad,Automatic,1905.0,3050000.0,Suzuki,Swift,14.930652476452392
7917061,Unknown,Sedan,Multan,Silver,1300.0,Petrol,Honda,68750,City,Lahore,Manual,1905.0,3325000.0,Honda,City,15.016980532823926
7917055,Unknown,Sedan,Peshawar,Bronze,1300.0,Petrol,Toyota,80000,Corolla,Lahore,Manual,1905.0,2890000.0,Toyota,Corolla,14.876767406109316
7917064,Imported,Hatchback,Faisalabad,Navy,659.0,Petrol,Nissan,150000,Dayz,Lahore,Automatic,1905.0,1935000.0,Nissan,Other,14.475618401241752
7917062,Unknown,Sedan,Rawalpindi,Lunar Silver Metallic,1300.0,Petrol,Honda,97000,City,Islamabad,Manual,1905.0,3150000.0,Honda,City,14.962913328262083
7724234,Unknown,Pick Up,Islamabad,White,1000.0,Petrol,FAW,100000,Carrier,Sargodha,Manual,1905.0,1700000.0,FAW,Other,14.346139397261565
7917066,Imported,Hatchback,Gujranwala,Black,660.0,Petrol,Daihatsu,32000,Move,Un-Registered,Automatic,1905.0,3240000.0,Daihatsu,Other,14.99108419641044
7917065,Imported,Unknown,Nowshera,Silver,1500.0,Hybrid,Toyota,145000,Prius,Lahore,Automatic,1905.0,3150000.0,Toyota,Prius,14.962913328262083
7917063,Imported,Hatchback,Lahore,Silky Silver Metallic,660.0,Petrol,Suzuki,69000,Wagon,Punjab,Automatic,1905.0,2850000.0,Suzuki,Wagon,14.862829903121964
7917069,Unknown,Sedan,Lahore,Taffeta White,1800.0,Petrol,Honda,44000,Civic,Lahore,Automatic,1905.0,5275000.0,Honda,Civic,15.478489426899847
7745077,Imported,Hatchback,Faisalabad,Indigo,659.0,Petrol,Nissan,84500,Dayz,Islamabad,Automatic,1905.0,1950000.0,Nissan,Other,14.48334044336031
7917071,Unknown,Unknown,Rawalpindi,White,1300.0,Petrol,Toyota,1,Corolla,Lahore,Manual,1905.0,720000.0,Toyota,Corolla,13.487007879880162
7585870,Unknown,Sedan,Faisalabad,Turquoise,1300.0,Petrol,Toyota,198000,Corolla,Faisalabad,Manual,1905.0,1025000.0,Toyota,Corolla,13.840204146163925
7917070,Unknown,Sedan,Karachi,Maroon,1300.0,Petrol,Toyota,180000,Corolla,Karachi,Manual,1905.0,650000.0,Toyota,Corolla,13.384729180332174
7917077,Unknown,Sedan,Lahore,Attitude Black,1300.0,Petrol,Toyota,144000,Corolla,Lahore,Manual,1905.0,2200000.0,Toyota,Corolla,14.603968372873895
7917075,Unknown,Sedan,Sargodha,Super White,1300.0,Petrol,Toyota,67877,Corolla,Punjab,Manual,1905.0,4390000.0,Toyota,Corolla,15.29484001284176
7917081,Imported,Sedan,Islamabad,White,1800.0,Petrol,Toyota,120000,Premio,Islamabad,Automatic,1905.0,3500000.0,Toyota,Other,15.068273812173887
7917083,Unknown,Crossover,Rawalpindi,Black,1500.0,Petrol,DFSK,21000,Glory,Islamabad,Automatic,1905.0,6000000.0,DFSK,Other,15.607270193858982
7917078,Imported,Unknown,Karachi,Silver,1000.0,Petrol,Toyota,63500,Passo,Sindh,Automatic,1905.0,1720000.0,Toyota,Passo,14.357835430184815
7917082,Unknown,Unknown,Nankana,White,1200.0,Petrol,Honda,9412,City,Punjab,Automatic,1905.0,4700000.0,Honda,City,15.363073279446223
7917087,Unknown,Hatchback,Peshawar,Solid White,800.0,Petrol,Suzuki,75003,Mehran,Rawalpindi,Manual,1905.0,850000.0,Suzuki,Mehran,13.652992804936396
7745963,Unknown,Hatchback,Abbottabad,White,660.0,Petrol,Suzuki,1,Alto,Un-Registered,Manual,1905.0,2550000.0,Suzuki,Alto,14.751604309291395
7917026,Unknown,Sedan,Karachi,White,1800.0,Petrol,Honda,90000,Civic,Karachi,Automatic,1905.0,3650000.0,Honda,Civic,15.11023799953124
7632716,Unknown,Hatchback,Talagang,White,660.0,Petrol,Suzuki,5100,Alto,Islamabad,Manual,1905.0,2625000.0,Suzuki,Alto,14.78059183496017
7917027,Unknown,Sedan,Karak,Super white,1798.0,Petrol,Toyota,124000,Corolla,Lahore,Automatic,1905.0,4400000.0,Toyota,Corolla,15.29711532616119
7917029,Unknown,Hatchback,Sargodha,Beige,1000.0,Petrol,Suzuki,69000,Wagon,Lahore,Manual,1905.0,2270000.0,Suzuki,Wagon,14.635290829986122
7703261,Imported,Unknown,Rawalpindi,Silver,3000.0,Diesel,Hyundai,140000,Terracan,Islamabad,Automatic,1905.0,3500000.0,Hyundai,Other,15.068273812173887
7917025,Unknown,Hatchback,Lahore,Grey,660.0,Petrol,Suzuki,34500,Alto,Lahore,Automatic,1905.0,2675000.0,Suzuki,Alto,14.79946031214395
7464164,Unknown,Sedan,Islamabad,Silver,1500.0,Petrol,Honda,180000,Civic,Punjab,Automatic,1905.0,1080000.0,Honda,Civic,13.8924725250259
6513362,Unknown,Sedan,Bahawalpur,White,1800.0,Petrol,Toyota,76000,Corolla,Sindh,Automatic,1905.0,5500000.0,Toyota,Corolla,15.520258832020865
7917032,Imported,SUV,Islamabad,Super White,2700.0,Petrol,Toyota,122000,Prado,Islamabad,Automatic,1905.0,21000000.0,Toyota,Prado,16.860033043306743
7917033,Unknown,Sedan,Faisalabad,White,1800.0,Petrol,Toyota,76184,Corolla,Punjab,Automatic,1905.0,6820000.0,Toyota,Corolla,15.7353701764472
7420647,Unknown,Sedan,Lahore,Silver,1800.0,Petrol,Honda,150000,Civic,Lahore,Automatic,1905.0,1930000.0,Honda,Civic,14.47303107901565
7907356,Unknown,Sedan,Gujranwala,Taffeta White,1800.0,Petrol,Honda,128000,Civic,Islamabad,Automatic,1905.0,4980000.0,Honda,Civic,15.42094064980403
6395496,Unknown,Sedan,Lahore,Black,1800.0,Petrol,Toyota,66971,Corolla,Lahore,Automatic,1905.0,5900000.0,Toyota,Corolla,15.59046307836746
7917038,Unknown,Sedan,Kot,Attitude Black,1300.0,Petrol,Toyota,200000,Corolla,Punjab,Manual,1905.0,2350000.0,Toyota,Corolla,14.669926311652166
7917036,Unknown,Hatchback,Layyah,White,1000.0,Petrol,Suzuki,100000,Cultus,Lahore,Manual,1905.0,720000.0,Suzuki,Cultus,13.487007879880162
7744244,Imported,Unknown,Islamabad,Grey,1000.0,Petrol,Toyota,80000,Vitz,Lahore,Automatic,1905.0,2850000.0,Toyota,Vitz,14.862829903121964
7553244,Imported,Hatchback,Islamabad,Nighthawk Black Pearl,1500.0,Hybrid,Honda,65000,Fit,Punjab,Automatic,1905.0,5200000.0,Honda,Other,15.46416937585933
